#Data columns Qx - Qy - I(Qx,Qy) 
#ASCII data
-0.302584	 -0.228885	 0.041992
-0.302589	 -0.226237	 0.041992
-0.302593	 -0.223590	 0.041992
-0.302598	 -0.220942	 0.041992
-0.302603	 -0.218294	 0.041992
-0.302607	 -0.215646	 0.041992
-0.302612	 -0.212998	 0.042969
-0.302616	 -0.210350	 0.042969
-0.302620	 -0.207701	 0.043945
-0.302625	 -0.205053	 0.045898
-0.302629	 -0.202404	 0.044922
-0.302633	 -0.199756	 0.045898
-0.302637	 -0.197107	 0.045898
-0.302641	 -0.194458	 0.045898
-0.302645	 -0.191809	 0.045898
-0.302649	 -0.189160	 0.045898
-0.302653	 -0.186511	 0.045898
-0.302657	 -0.183861	 0.043945
-0.302661	 -0.181212	 0.044922
-0.302665	 -0.178563	 0.043945
-0.302668	 -0.175913	 0.044922
-0.302672	 -0.173263	 0.044922
-0.302676	 -0.170613	 0.043945
-0.302679	 -0.167964	 0.042969
-0.302683	 -0.165314	 0.041016
-0.302686	 -0.162664	 0.041016
-0.302689	 -0.160013	 0.041992
-0.302693	 -0.157363	 0.041992
-0.302696	 -0.154713	 0.041992
-0.302699	 -0.152062	 0.041992
-0.302702	 -0.149412	 0.041992
-0.302705	 -0.146761	 0.042969
-0.302709	 -0.144111	 0.042969
-0.302712	 -0.141460	 0.042969
-0.302714	 -0.138809	 0.041992
-0.302717	 -0.136158	 0.043945
-0.302720	 -0.133507	 0.044922
-0.302723	 -0.130856	 0.045898
-0.302726	 -0.128205	 0.046875
-0.302728	 -0.125554	 0.047852
-0.302731	 -0.122903	 0.050781
-0.302733	 -0.120251	 0.055664
-0.302736	 -0.117600	 0.057617
-0.302738	 -0.114948	 0.061523
-0.302741	 -0.112297	 0.062500
-0.302743	 -0.109645	 0.063477
-0.302745	 -0.106994	 0.063477
-0.302747	 -0.104342	 0.063477
-0.302750	 -0.101690	 0.063477
-0.302752	 -0.099038	 0.064453
-0.302754	 -0.096387	 0.066406
-0.302756	 -0.093735	 0.066406
-0.302758	 -0.091083	 0.067383
-0.302760	 -0.088431	 0.067383
-0.302761	 -0.085779	 0.067383
-0.302763	 -0.083126	 0.069336
-0.302765	 -0.080474	 0.068359
-0.302767	 -0.077822	 0.069336
-0.302768	 -0.075170	 0.071289
-0.302770	 -0.072517	 0.071289
-0.302771	 -0.069865	 0.072266
-0.302773	 -0.067213	 0.069336
-0.302774	 -0.064560	 0.067383
-0.302775	 -0.061908	 0.065430
-0.302777	 -0.059255	 0.058594
-0.302778	 -0.056603	 0.014648
-0.302779	 -0.053950	 0.014648
-0.302780	 -0.051298	 0.014648
-0.302781	 -0.048645	 0.014648
-0.302782	 -0.045993	 0.061523
-0.302783	 -0.043340	 0.078125
-0.302784	 -0.040687	 0.078125
-0.302785	 -0.038035	 0.080078
-0.302785	 -0.035382	 0.081055
-0.302786	 -0.032729	 0.081055
-0.302787	 -0.030076	 0.081055
-0.302787	 -0.027424	 0.081055
-0.302788	 -0.024771	 0.082031
-0.302788	 -0.022118	 0.083008
-0.302789	 -0.019465	 0.083984
-0.302789	 -0.016812	 0.083984
-0.302790	 -0.014160	 0.083984
-0.302790	 -0.011507	 0.083984
-0.302790	 -0.008854	 0.083008
-0.302790	 -0.006201	 0.080078
-0.302790	 -0.003548	 0.075195
-0.302790	 -0.000895	 0.075195
-0.302790	 0.001758	 0.075195
-0.302790	 0.004410	 0.075195
-0.302790	 0.007063	 0.074219
-0.302790	 0.009716	 0.077148
-0.302790	 0.012369	 0.078125
-0.302790	 0.015022	 0.081055
-0.302789	 0.017675	 0.083008
-0.302789	 0.020327	 0.083008
-0.302788	 0.022980	 0.083008
-0.302788	 0.025633	 0.082031
-0.302787	 0.028286	 0.083008
-0.302787	 0.030939	 0.083008
-0.302786	 0.033591	 0.083984
-0.302785	 0.036244	 0.083008
-0.302784	 0.038897	 0.083008
-0.302784	 0.041549	 0.083984
-0.302783	 0.044202	 0.083984
-0.302782	 0.046855	 0.083984
-0.302781	 0.049507	 0.084961
-0.302780	 0.052160	 0.085938
-0.302779	 0.054813	 0.085938
-0.302777	 0.057465	 0.085938
-0.302776	 0.060118	 0.084961
-0.302775	 0.062770	 0.084961
-0.302774	 0.065422	 0.084961
-0.302772	 0.068075	 0.084961
-0.302771	 0.070727	 0.084961
-0.302769	 0.073379	 0.083984
-0.302768	 0.076032	 0.085938
-0.302766	 0.078684	 0.085938
-0.302764	 0.081336	 0.085938
-0.302763	 0.083988	 0.086914
-0.302761	 0.086640	 0.085938
-0.302759	 0.089293	 0.088867
-0.302757	 0.091945	 0.085938
-0.302755	 0.094596	 0.083984
-0.302753	 0.097248	 0.083008
-0.302751	 0.099900	 0.083008
-0.302749	 0.102552	 0.083984
-0.302747	 0.105204	 0.083984
-0.302745	 0.107855	 0.083008
-0.302742	 0.110507	 0.083008
-0.302740	 0.113159	 0.083008
-0.302738	 0.115810	 0.083008
-0.302735	 0.118462	 0.077148
-0.302733	 0.121113	 0.075195
-0.302730	 0.123764	 0.066406
-0.302727	 0.126415	 0.048828
-0.302725	 0.129067	 0.048828
-0.302722	 0.131718	 0.048828
-0.302719	 0.134369	 0.048828
-0.302716	 0.137020	 0.074219
-0.302713	 0.139671	 0.078125
-0.302711	 0.142321	 0.080078
-0.302708	 0.144972	 0.082031
-0.302704	 0.147623	 0.083984
-0.302701	 0.150273	 0.083008
-0.302698	 0.152924	 0.083008
-0.302695	 0.155574	 0.083984
-0.302692	 0.158224	 0.084961
-0.302688	 0.160875	 0.084961
-0.302685	 0.163525	 0.084961
-0.302682	 0.166175	 0.085938
-0.302678	 0.168825	 0.086914
-0.302674	 0.171475	 0.088867
-0.302671	 0.174124	 0.089844
-0.302667	 0.176774	 0.089844
-0.302663	 0.179424	 0.089844
-0.302660	 0.182073	 0.089844
-0.302656	 0.184723	 0.089844
-0.302652	 0.187372	 0.091797
-0.302648	 0.190021	 0.091797
-0.302644	 0.192670	 0.088867
-0.302640	 0.195319	 0.088867
